Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP]
"-65 dBm,-65 dBm,-69 dBm",,"Dec 10, 2020 21:52:52.970164000 GTB Standard Time",0.041922,,,13,2472MHz,,,TRUE,,,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),304\302\265s,13951432366\302\265s,13951432670\302\265s,,,,1607629973,,Frame is not being retransmitted,70,11,Control frame,,,56,,,,,,,,,13951432670,,No data buffered,,FALSE,,,,STA will go to sleep,β\234\223,"Present,Absent,Absent",13951432670,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-69 dBm,,,13,,,,,,0.00031,0.00031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-35 dBm,-35 dBm,-41 dBm",,"Dec 10, 2020 21:52:52.977758000 GTB Standard Time",0.049516,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13951435646\302\265s,13951438102\302\265s,,,,1607629973,Transmitter is an AP,Frame is not being retransmitted,339,12,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13951438102,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13951438102,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3487,-41 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.007594,0.007594,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-30 dBm,-35 dBm",,"Dec 10, 2020 21:52:52.990337000 GTB Standard Time",0.062095,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,Vendor Specific,Vendor Spec",40:d3:ae:61:77:78,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2408\302\265s,13951448307\302\265s,13951450715\302\265s,,,,1607629973,Transmitter is an AP,Frame is not being retransmitted,333,13,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13951450715,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13951450715,Data is not protected,,,40:d3:ae:61:77:78,,"Present,Absent,Absent",,,3488,-35 dBm,0c:9d:92:54:fe:30,ASUS,5,"4,8,1,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.012579,0.012579,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-34 dBm,-34 dBm,-41 dBm",,"Dec 10, 2020 21:52:53.080195000 GTB Standard Time",0.151953,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13951538066\302\265s,13951540522\302\265s,,,,1607629973,Transmitter is an AP,Frame is not being retransmitted,339,14,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13951540522,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13951540522,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3489,-41 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.089858,0.089858,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-35 dBm,-35 dBm,-43 dBm",,"Dec 10, 2020 21:52:53.182551000 GTB Standard Time",0.254309,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13951640442\302\265s,13951642898\302\265s,,,,1607629973,Transmitter is an AP,Frame is not being retransmitted,339,15,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13951642898,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13951642898,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3490,-43 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.102356,0.102356,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-34 dBm,-34 dBm,-42 dBm",,"Dec 10, 2020 21:52:53.286147000 GTB Standard Time",0.357905,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13951744025\302\265s,13951746481\302\265s,,,,1607629973,Transmitter is an AP,Frame is not being retransmitted,339,16,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13951746481,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13951746481,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3491,-42 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.103596,0.103596,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-34 dBm,-34 dBm,-43 dBm",,"Dec 10, 2020 21:52:53.387373000 GTB Standard Time",0.459131,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13951845252\302\265s,13951847708\302\265s,,,,1607629973,Transmitter is an AP,Frame is not being retransmitted,339,17,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13951847708,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13951847708,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3492,-43 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.101226,0.101226,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-34 dBm,-34 dBm,-43 dBm",β\234\223,"Dec 10, 2020 21:52:53.435039000 GTB Standard Time",0.506797,,0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,,ff:ff:ff:ff:ff:ff,1,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),832\302\265s,13951896191\302\265s,13951897023\302\265s,,,,1607629973,,Frame is not being retransmitted,136,18,Data frame,,Ethernet,56,,,,,,,,β\234\223,13951897023,,No data buffered,,FALSE,request,,,STA will stay up,β\234\223,"Present,Absent,Absent",13951897023,Data is protected,IPv4,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",192.168.2.1,0c:9d:92:54:fe:30,3493,-43 dBm,0c:9d:92:54:fe:30,,0,,,192.168.2.73,00:00:00:00:00:00,,0.047666,0.047666,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-35 dBm,-35 dBm,-45 dBm",,"Dec 10, 2020 21:52:53.489772000 GTB Standard Time",0.56153,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13951947653\302\265s,13951950109\302\265s,,,,1607629973,Transmitter is an AP,Frame is not being retransmitted,339,19,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13951950109,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13951950109,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3494,-45 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.054733,0.054733,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-35 dBm,-35 dBm,-53 dBm",β\234\223,"Dec 10, 2020 21:52:53.554462000 GTB Standard Time",0.62622,,0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,,ff:ff:ff:ff:ff:ff,1,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),832\302\265s,13952015566\302\265s,13952016398\302\265s,,,,1607629974,,Frame is not being retransmitted,136,20,Data frame,,Ethernet,56,,,,,,,,β\234\223,13952016398,,No data buffered,,FALSE,request,,,STA will stay up,β\234\223,"Present,Absent,Absent",13952016398,Data is protected,IPv4,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",192.168.2.1,0c:9d:92:54:fe:30,3495,-53 dBm,0c:9d:92:54:fe:30,,0,,,192.168.2.184,00:00:00:00:00:00,,0.06469,0.06469,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-34 dBm,-34 dBm,-50 dBm",,"Dec 10, 2020 21:52:53.592180000 GTB Standard Time",0.663938,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13952050053\302\265s,13952052509\302\265s,,,,1607629974,Transmitter is an AP,Frame is not being retransmitted,339,21,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13952052509,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13952052509,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3496,-50 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.037718,0.037718,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-33 dBm,-40 dBm",,"Dec 10, 2020 21:52:53.694597000 GTB Standard Time",0.766355,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13952152465\302\265s,13952154921\302\265s,,,,1607629974,Transmitter is an AP,Frame is not being retransmitted,339,22,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13952154921,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13952154921,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3497,-40 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.102417,0.102417,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-33 dBm,-38 dBm",,"Dec 10, 2020 21:52:53.746026000 GTB Standard Time",0.817784,,0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,,01:80:c2:00:00:00,1,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),848\302\265s,13952207116\302\265s,13952207964\302\265s,,,,1607629974,,Frame is not being retransmitted,138,23,Data frame,,,56,,,,,,,,β\234\223,13952207964,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13952207964,Data is protected,,,01:80:c2:00:00:00,,"Present,Absent,Absent",,,3498,-38 dBm,0c:9d:92:54:fe:30,,0,,,,,,0.051429,0.051429,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-37 dBm",,"Dec 10, 2020 21:52:53.797849000 GTB Standard Time",0.869607,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13952255707\302\265s,13952258163\302\265s,,,,1607629974,Transmitter is an AP,Frame is not being retransmitted,339,24,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13952258163,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13952258163,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3499,-37 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.051823,0.051823,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-36 dBm",,"Dec 10, 2020 21:52:53.899401000 GTB Standard Time",0.971159,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13952357241\302\265s,13952359697\302\265s,,,,1607629974,Transmitter is an AP,Frame is not being retransmitted,339,25,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13952359697,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13952359697,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3500,-36 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.101552,0.101552,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-37 dBm",,"Dec 10, 2020 21:52:54.001810000 GTB Standard Time",1.073568,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13952459700\302\265s,13952462156\302\265s,,,,1607629974,Transmitter is an AP,Frame is not being retransmitted,339,26,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13952462156,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13952462156,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3501,-37 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.102409,0.102409,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-36 dBm",,"Dec 10, 2020 21:52:54.104190000 GTB Standard Time",1.175948,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13952562041\302\265s,13952564497\302\265s,,,,1607629974,Transmitter is an AP,Frame is not being retransmitted,339,27,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13952564497,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13952564497,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3502,-36 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.10238,0.10238,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
